hoja,fila,codigo_interno,codigo_proveedor,proveedor,marca,descripcion,familia,estado_final,product_id,codigo_producto,variant_id,sku,supplier_offer_id,decision,issue,motivo
Catálogo organizado,1286,ADO001,,MAY,ADORO,UÑAS BLISTER X24 SOBRES TRANSPARENTE,Press on y uñas decoradas,IMPORTED,b489ffcd-9da7-47b8-9500-9a228e207e85,ADO-PRE-E94422,9305bd62-07ca-4e75-bb75-617c5e4f1ab2,ADO001,63acb732-4050-4968-9fd4-805c9ed4cd9b,,,
Catálogo organizado,1287,,BF0465,BEIFA,BEAUTY SKY,UÑAS DECORADAS X10 CAJA ACRILICA,Press on y uñas decoradas,IMPORTED,ba5d1375-b194-4564-9696-7667654c0322,BEA-PRE-BB2752,098125a9-8f92-44f3-8f33-fd6948dab77a,BEA-PRE-BB2752-AB894C,4187c4a6-a843-4361-8f3e-77767fceb772,,,
Catálogo organizado,1288,,2504DS38-17,JEZABELL,BEAUTY TOE NAILS,UÑAS PIES X12 FRANCESAS,Press on y uñas decoradas,IMPORTED,24297d0d-6d67-4b1e-b33b-6ef932584dfe,BEA-PRE-D77688,8005632b-e279-4c6f-ad4f-798524f172ef,BEA-PRE-D77688-C4B054,c54292cb-1c41-4c9d-9853-485833d94091,,,
Catálogo organizado,1289,,257907B,REVEL,BELLESPA,UÑA CUADR. GEL COLOR X24,Press on y uñas decoradas,IMPORTED,ae275f35-b9dd-4c89-ba61-fd12836ff18d,BEL-PRE-83675D,fe497e6e-bb06-4327-9659-eeec8b2b7965,BEL-PRE-83675D-386E6A,e52740b8-bbb5-4f5b-bbc0-247af2b277cc,,,
Catálogo organizado,1290,,CEL-381B,REVEL,BELLESPA,UÑAS CUADR. GEL COLOR X30,Press on y uñas decoradas,IMPORTED,9f233731-73e8-46ab-9b4f-99ea397f58c6,BEL-PRE-800FD5,58d611b2-b539-4201-89bb-bc82cf378c75,BEL-PRE-800FD5-287AC8,05678e66-156e-47a8-96c3-6b7644bded23,,,
Catálogo organizado,1291,,CEL-381A,REVEL,BELLESPA,UÑAS CUADR. GEL COLOR X30,Press on y uñas decoradas,IMPORTED,9f233731-73e8-46ab-9b4f-99ea397f58c6,BEL-PRE-800FD5,44bda175-8d59-4ec6-9c6a-1de023f647e2,BEL-PRE-800FD5-19166D,78ffbe48-8fa5-451f-a670-7ee8e723cd2d,import_distinct,same_supplier_different_codes,"Código de proveedor propio CEL-381A (≠ fila 1290): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1292,,R269145,ROSE&LIN,DODO LADY,UÑAS DECORADAS X12  MARIPOSA,Press on y uñas decoradas,IMPORTED,b11674b1-f941-4a3b-8154-e2348d3ec4ed,DOD-PRE-4363AE,01a5fa26-6818-4791-8c71-7ead55ede11b,DOD-PRE-4363AE-45D118,3c135a83-eb15-4d31-b65a-f4dcd7393619,,,
Catálogo organizado,1293,,AG-110,JARUSA,NAILFAIRY,UÑAS ALMENDRA DECOR. x24pza,Press on y uñas decoradas,IMPORTED,1f2ea81e-61d1-4dd0-b51f-8e30c9f1fe72,NAI-PRE-1331E4,c9af4f0c-2a36-4f89-9cfd-1ef4b9ab0de4,NAI-PRE-1331E4-9A4391,3bc05029-0d26-4bd8-81fd-1deea5ded154,,,
Catálogo organizado,1294,,,SHIALER,OTROS,GEL NAIL WRAPS C/ DISEÑO,Press on y uñas decoradas,IMPORTED,289ddeea-b6a5-42f9-a9f1-216bf48aec30,GEN-PRE-0B45F8,29c21d21-3f91-44fe-8a7c-793a7e35fbbb,GEN-PRE-0B45F8-0CE393,69e39bbb-6bb0-4859-9160-3fc9fc4846fe,,,
Catálogo organizado,1295,,,SHIALER,OTROS,GEL NAIL WRAPS COLOR ENTERO,Press on y uñas decoradas,IMPORTED,289ddeea-b6a5-42f9-a9f1-216bf48aec30,GEN-PRE-0B45F8,bfcc9bcb-b6d2-4578-8450-26a0d70cab4d,GEN-PRE-0B45F8-DF320E,ccb51143-4d7b-4035-a8ba-1f0485a29774,,,
Catálogo organizado,1296,OTR178,SS-025,CHINO PUNO,OTROS,LLAVERO DE UÑAS CUADRADO NAT.,Press on y uñas decoradas,IMPORTED,b4018462-91f8-4abc-8063-ebfeb0ba6520,GEN-PRE-828ADB,063ddebb-8644-469a-a758-3626d6b63bb0,OTR178,a745db79-e714-4a31-b3c1-815243386c3e,,,
Catálogo organizado,1297,OTR177,SS-025,CHINO PUNO,OTROS,LLAVERO DE UÑAS CUADRADO TRANS.,Press on y uñas decoradas,IMPORTED,b4018462-91f8-4abc-8063-ebfeb0ba6520,GEN-PRE-828ADB,93f289d1-9e0b-4e1b-95da-acd507424b56,OTR177,2d9d09c0-b87c-4106-8194-867a51c04000,import_distinct,duplicate_supplier_code,"El proveedor reutilizó el código SS-025 para artículos distintos («LLAVERO DE UÑAS CUADRADO TRANS.» vs «LLAVERO DE UÑAS CUADRADO NAT.»); se importa como artículo propio y el código queda registrado solo en la primera oferta."
Catálogo organizado,1298,,,ZINGER,OTROS,MOSTRARIO DE UÑAS BLISTER X10 ALMOND T,Press on y uñas decoradas,IMPORTED,119de053-0bc5-486c-9977-095835629753,GEN-PRE-184772,3340d4b4-2b51-467a-a691-8db0b9c6ddda,GEN-PRE-184772-B56033,812b5a6b-a27a-4427-b1fd-8376f83ae782,,,
Catálogo organizado,1299,,,ZINGER,OTROS,MOSTRARIO DE UÑAS BLISTER X10 BALERINA T,Press on y uñas decoradas,IMPORTED,119de053-0bc5-486c-9977-095835629753,GEN-PRE-184772,afdfcb6b-9f24-48cb-a733-58800f3e57e0,GEN-PRE-184772-75DD77,70a1cb6f-2dff-4a5e-b2b3-dae7b81070a7,,,
Catálogo organizado,1300,,,ZINGER,OTROS,MOSTRARIO DE UÑAS BLISTER X10 STILETO N,Press on y uñas decoradas,IMPORTED,119de053-0bc5-486c-9977-095835629753,GEN-PRE-184772,cf340724-80f9-4a09-8d5f-4c222e22cd4d,GEN-PRE-184772-EBA9C3,96bcbfc6-13d1-4699-b19c-a78938b2bab8,,,
Catálogo organizado,1301,,,JEZABELL,OTROS,UÑAS PIES X24 BLISTER SUELTOS,Press on y uñas decoradas,IMPORTED,253a2a73-67c7-4230-8d83-4c073decdba3,GEN-PRE-39C562,75fd6eb8-5c29-4a2d-b101-99400c5d0372,GEN-PRE-39C562-EEB80D,6ab5efa0-57f1-4c59-a43f-75504f2c0d26,,,
Catálogo organizado,1302,,LA-356,REVEL,REVE'L,UÑA ALMOND COLOR ENTERO X24tips,Press on y uñas decoradas,IMPORTED,7dec0c9f-c226-4600-a261-2c458fb3cfc3,REV-PRE-1CAC61,6ec77656-3379-4f2a-a077-381fe59d2b78,REV-PRE-1CAC61-UNICA,d2ec33e2-4db1-41a1-a150-e86abd947ac5,,,
Catálogo organizado,1303,,LA-354,REVEL,REVE'L,UÑA COFFI C/ DESTELLOS X30tips,Press on y uñas decoradas,IMPORTED,727b90a9-58e0-478b-8701-97fdbfd64c88,REV-PRE-F6CC02,5b2c8b60-70a7-40e5-b4e9-998bd75f5d51,REV-PRE-F6CC02-1A8519,144d74b8-9632-4641-8dac-d3cb1eff9ca9,,,
Catálogo organizado,1304,,LA-146,REVEL,REVE'L,UÑA COFFI MEDIO COLOR ENTERO X24tips,Press on y uñas decoradas,IMPORTED,727b90a9-58e0-478b-8701-97fdbfd64c88,REV-PRE-F6CC02,3222acbc-e91b-47e9-a83f-1bba54f14395,REV-PRE-F6CC02-5C0BDF,fa270dc5-d40d-4489-8d21-5e283b214f72,,,
Catálogo organizado,1305,,LA-353,REVEL,REVE'L,UÑA COFFI SHORT COLOR ENTERO X24tips,Press on y uñas decoradas,IMPORTED,727b90a9-58e0-478b-8701-97fdbfd64c88,REV-PRE-F6CC02,ad02e4bf-4823-4cf1-8b48-781dbca2db97,REV-PRE-F6CC02-6D6AFF,a3f87387-1294-4473-8a6c-71c85efbea75,,,
Catálogo organizado,1306,,LA-139,REVEL,REVE'L,UÑA CUADR. C/ DISEÑO X30tips,Press on y uñas decoradas,IMPORTED,045898de-a7d9-459d-8121-aa2b46595789,REV-PRE-0CC9C5,778c01f9-4001-4db3-bb28-9f7051e8e4f4,REV-PRE-0CC9C5-A83B58,68db40e5-ea52-4975-b198-bd5bed17e7f0,,,
Catálogo organizado,1307,,LA-142,REVEL,REVE'L,UÑA CUADR. C/ ESCARCHA X30tips,Press on y uñas decoradas,IMPORTED,763f9d22-f213-4c7e-869b-77b2b1081e84,REV-PRE-37424E,a62f673d-4f2f-40bd-aff0-003f2ad501bd,REV-PRE-37424E-A83B58,a967df0c-8914-46d1-bfc0-e93b6b6d7fb2,,,
Catálogo organizado,1308,,LA-141,REVEL,REVE'L,UÑA CUADR. COLOR ENTERO X24tips,Press on y uñas decoradas,IMPORTED,dd39068e-5056-463b-834f-8864c9393047,REV-PRE-DAD5EC,5ba61c8d-858c-448f-b9ba-ceff9c1291bb,REV-PRE-DAD5EC-E46314,d5e8570f-7aea-4e97-8d8a-3ff5f27ad2d6,,,
Catálogo organizado,1309,,LA-143,REVEL,REVE'L,UÑA CUADR. COLOR MATTE X24tips,Press on y uñas decoradas,IMPORTED,dd39068e-5056-463b-834f-8864c9393047,REV-PRE-DAD5EC,46a63aa6-17df-4ee0-8d7e-80429a5195a1,REV-PRE-DAD5EC-A6C467,76f007f9-a40a-4e9c-8d1b-9391402a8fe9,,,
Catálogo organizado,1310,,DY-374,CHINO PUNO,ROMANTIC,UÑAS PRESS ON OJO DE GATO,Press on y uñas decoradas,IMPORTED,d79fbb4d-1945-41e1-a62e-e40061bcae76,ROM-PRE-267454,8be00783-4b3f-4e16-bd0f-a5088f456e78,ROM-PRE-267454-UNICA,6b73a1f3-8365-4b27-93ba-3c5ce0b8fd7b,,,
Catálogo organizado,1311,,R269681A,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,32d83c67-2a32-4836-8d8c-5909a1ff835c,ROS-PRE-B14BE4-45D118,c534db3d-bc5f-4b7b-9274-9ef326d77bb0,,,
Catálogo organizado,1312,,R269681F,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,c8c4ff8e-4a3a-4c2a-8b9c-b577a2417884,ROS-PRE-B14BE4-8C3343,9c0f0b75-3bca-4f32-8054-8a16a03b9b4b,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269681F (≠ fila 1311): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1313,,R269678B,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,86115ec4-477f-4ebd-ab78-5ce8cc4fe3b3,ROS-PRE-B14BE4-F6B079,f6d5501b-6b73-420d-8315-74e90df7a29a,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269678B (≠ fila 1311): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1314,,R269679,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,12af2407-a2bc-414b-aa0e-900b00fcabfa,ROS-PRE-B14BE4-569056,1ecf41f0-88b3-421b-bbf2-51b386a401b7,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269679 (≠ fila 1311): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1315,,R269681E,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,664dc1a1-1a91-4314-b221-85ba4484126c,ROS-PRE-B14BE4-EC15EC,f3562352-4d23-493d-9ddb-574cd714249f,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269681E (≠ fila 1311): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1316,,R269681D,ROSE&LIN,ROSE&LIN,UÑAS CAT EYE X12,Press on y uñas decoradas,IMPORTED,5a090f67-62bc-4d1a-a225-fa4f339286ec,ROS-PRE-B14BE4,84d8e0db-818b-4987-8cc9-4172026cfc08,ROS-PRE-B14BE4-554A83,f25aa1a6-dd2f-48eb-97c1-62dde99b750a,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269681D (≠ fila 1311): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1317,,R269717,ROSE&LIN,ROSE&LIN,UÑAS DECORADAS X12,Press on y uñas decoradas,IMPORTED,3f7c6c75-bf3b-439f-a073-f271379a4785,ROS-PRE-186627,e8575419-b061-4782-babe-7317bd6de08d,ROS-PRE-186627-45D118,d32f344e-cd64-4046-96e9-397ce8003170,,,
Catálogo organizado,1318,,R269719,ROSE&LIN,ROSE&LIN,UÑAS DECORADAS X12,Press on y uñas decoradas,IMPORTED,3f7c6c75-bf3b-439f-a073-f271379a4785,ROS-PRE-186627,94315115-b529-4ccf-9a27-0fd726f405fa,ROS-PRE-186627-E501DA,5bb4f289-4c0c-4753-ad1a-4d310a9133ed,import_distinct,same_supplier_different_codes,"Código de proveedor propio R269719 (≠ fila 1317): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,1319,,R269213,ROSE&LIN,ROSE&LIN,UÑAS DECORADAS X12  CEREZA,Press on y uñas decoradas,IMPORTED,f24588ea-90e5-45a2-9cae-a9e24eb223b9,ROS-PRE-B482A5,e88a4ac6-b51a-4ae9-9291-653d84f00cfa,ROS-PRE-B482A5-45D118,e8947947-4059-426b-9433-caaf1c96d8ca,,,
Catálogo organizado,1320,,,MAY,MAGICOLORS,POTE 15GR.,Recipientes y accesorios de trabajo,IMPORTED,9734f72b-e965-45de-b7f3-cc36f02ac541,MAG-REC-5DC533,3e047a51-9e64-4883-920f-75df895e4541,MAG-REC-5DC533-56B2F2,22ce966b-8861-46bf-8ca1-46d9fc0325d0,,,
Catálogo organizado,1321,,SHEY-126,MAY,NAIL ART TOOL,MOTEROS C/REPUESTO,Recipientes y accesorios de trabajo,IMPORTED,3cd4179e-d7cf-4629-9ee7-7c39cfa31312,NAI-REC-8C5389,7fd0c0fb-72c1-4a7d-8868-d87b444e298e,NAI-REC-8C5389-UNICA,91a357b6-e7d7-4b74-9b1d-88c34373d29d,,,
Catálogo organizado,1322,OTR004,,MAY,OTROS,ACETONERO GRANDE,Recipientes y accesorios de trabajo,IMPORTED,f1c56ca6-e2a3-4f18-93b7-8e04624ec517,GEN-REC-58E422,d08691a2-2162-43c9-8b3f-c7ef2c16f22e,OTR004,7e187a03-88dc-4ece-83c9-99480810edb6,,,
Catálogo organizado,1323,OTR033,,MAY,OTROS,ALGODONERA METAL,Recipientes y accesorios de trabajo,IMPORTED,38d6fcd4-7f36-46a6-be39-f606aad0ec42,GEN-REC-5C6A88,b83b3bce-8681-4070-8b35-3ac5d5ce26ae,OTR033,b5fe8bb4-89c7-4797-af30-be2b00eef582,,,
Catálogo organizado,1324,BEI002,S/C,BEIFA,OTROS,CABEZAL SINTETICO,Recipientes y accesorios de trabajo,IMPORTED,7ed265ae-5a55-49d2-ae0a-1a5f305a46c2,GEN-REC-C42D30,0fcfd6c3-e6d6-44c2-8d23-aec8d282b59e,BEI002,f6de7b09-caba-4408-9521-533717dc1712,,,
Catálogo organizado,1325,OTR032,,MAY,OTROS,MAQUIPACK X2,Recipientes y accesorios de trabajo,IMPORTED,6b6618c0-e277-45c7-823c-ba1e03f0d2c3,GEN-REC-3FF41C,259ac410-8d0d-48a9-9aa1-b193c062b1d1,OTR032,8519c409-b3b2-4033-9618-0f7fb8f17e94,,,
Catálogo organizado,1326,OTR069,,MAY,OTROS,PORTAPINCEL CORONA,Recipientes y accesorios de trabajo,IMPORTED,3234ba3e-eec6-4a11-b1d9-737f24ab1963,GEN-REC-0512D7,de186724-2734-423b-bd22-e0a0e433e074,OTR069,af97fd71-0fcf-42e6-8745-3de757e8191d,,,
Catálogo organizado,1327,OTR211,,MAY,OTROS,POSATIPS C/DIAMANTE,Recipientes y accesorios de trabajo,IMPORTED,b1ed7af7-7a69-4a21-8b6f-d0903ec83014,GEN-REC-2E39EF,3e5e2c39-ffda-4e4d-8f32-15b7e2939f5a,OTR211,aabffdee-8cf4-4680-a238-c293f894b6f0,,,
Catálogo organizado,1328,OTR110,,MAY,OTROS,VASO DAPEN C/TAPA TORN.,Recipientes y accesorios de trabajo,IMPORTED,3b9fc096-e0ee-4379-8b1d-c6b0aef45637,GEN-REC-98BCD4,4c168e1d-a554-4d94-80e5-8a772c900631,OTR110,de747968-df1c-4462-9cd5-3c6eca92182a,,,
Catálogo organizado,1329,,,YISLU,OTROS,VASO DAPEN ROSADO ECONOMICA,Recipientes y accesorios de trabajo,IMPORTED,f0b3c798-009b-4d50-b631-cad191128d71,GEN-REC-AECCFE,6534f718-b043-4351-a5c6-e0873cf71854,GEN-REC-AECCFE-2A92B9,a9bc7243-ca10-442c-b0d3-4092c324a6a4,,,
Catálogo organizado,1330,OTR012,,MAY,OTROS,VASO DAPEN SIMPLE,Recipientes y accesorios de trabajo,IMPORTED,1f4226cc-2c1f-4c19-ab91-e9c4b8aa8716,GEN-REC-14637A,581baa4e-d64d-48b2-a87a-7867e8e8aff9,OTR012,aaa7ad75-938c-4aaa-a022-df5dadfd3d16,,,
Catálogo organizado,1331,,,MAY,OTROS,VASO PROBETA,Recipientes y accesorios de trabajo,IMPORTED,cd4fdb64-11d0-463f-8b1d-666c79772ac9,GEN-REC-852280,c601b3b4-e2c1-41b0-93ba-359198d6efb7,GEN-REC-852280-UNICA,bd777ee7-0052-4af1-a191-0fa8e23f5828,,,
Catálogo organizado,1332,,,ACRYLOVE,ACRYLOVE,CLEANSER PLUS 4OZ,Remoción y limpieza química,IMPORTED,2e613261-0247-417c-b6fb-5a63338d94d7,ACR-REM-EEDFBC,436a7593-7c27-4c3e-8619-cbb319eae4e5,ACR-REM-EEDFBC-FCED75,3edc0444-f941-4b35-b174-44fb7862333c,,,
Catálogo organizado,1333,ACR029,S/C,MAY,ACRYLOVE,REMOVEDOR ACRILICO 8oz.,Remoción y limpieza química,IMPORTED,1c258ab1-b9ac-41d6-9a5b-b8d13557d513,ACR-REM-EE99FA,36197ac2-cbff-4585-8031-5588cba798ad,ACR029,c71bc1b4-6c45-44f6-9f22-faf36fe2498d,,,
Catálogo organizado,1334,,,WEDOR,CANDY SECRET,REMOVEDOR MAGIC GEL,Remoción y limpieza química,IMPORTED,ce8a488b-6cbf-4f3b-aab4-9880233b5e63,CAN-REM-480F00,91420121-8f78-4076-ac0f-ba15cc85942a,CAN-REM-480F00-UNICA,86d8c0cc-b61f-4b0e-860f-2d3a9bdca760,,,
Catálogo organizado,1335,CHE008,,MAY,CHERIMOYA,BRUSH CLEANER & RESTORER 67gr.,Remoción y limpieza química,IMPORTED,2c804839-506a-4eab-9f8f-2aeaf5ab5562,CHE-REM-81E230,d13f533d-341c-4ec6-9c5a-9c344dc59809,CHE008,ff96a11e-0807-4890-9cc7-f7cf41d4b634,,,
Catálogo organizado,1336,,,MAY,CHERIMOYA,CLEANSER PLUS 110ML,Remoción y limpieza química,IMPORTED,80e99a3d-8032-4c1f-9009-91b311304b11,CHE-REM-EC28F4,a7c412ab-8835-4dd5-8ca8-3c148deb4393,CHE-REM-EC28F4-95C349,9d5567cb-1973-4c89-bbd6-6fd169c722e8,,,
Catálogo organizado,1337,,,MAY,CHERIMOYA,MAGIC REMOVER,Remoción y limpieza química,IMPORTED,7e076229-246a-4680-a7ec-b1fa06f99be8,CHE-REM-4DFCC7,f60d4eb8-7a2f-4bb2-b42b-5153d830b73b,CHE-REM-4DFCC7-UNICA,f8967f89-6866-4870-8ed3-36f68ea75288,,,
Catálogo organizado,1338,KAL001,,MAY,KALIMBO,QUITAESMALTE 1LT,Remoción y limpieza química,IMPORTED,6346aaca-73ba-4f8c-90f8-0d270746824c,KAL-REM-0E5FEA,c80b5160-f5ff-43a3-b94f-47b0223e4342,KAL001,0abe3066-a692-4de7-bff6-e87c9a251648,,,
Catálogo organizado,1339,KAL002,,MAY,KALIMBO,QUITAESMALTE 315ML,Remoción y limpieza química,IMPORTED,6346aaca-73ba-4f8c-90f8-0d270746824c,KAL-REM-0E5FEA,abadd94d-0f9c-445b-a651-39f8ed470794,KAL002,6160d8ab-a57c-4f35-92a7-1b10f9468852,,,
Catálogo organizado,1340,,,LINDA JHADE,KALIMBO,QUITAESMALTE 4 LITROS,Remoción y limpieza química,IMPORTED,8699ad2c-0b6a-4698-b814-36de11d3d87d,KAL-REM-E3B1BE,d089dbae-7eda-4397-81b4-ee321ef53299,KAL-REM-E3B1BE-UNICA,ffbb33c2-7d70-438f-9ca2-445dbbf85dd4,,,
Catálogo organizado,1341,LAC001,,MAY,LACOOPER,QUITAESMALTE 170ML,Remoción y limpieza química,IMPORTED,f3458d05-8fa8-4373-a8f1-ad09b973b790,LAC-REM-BF046D,0f6c8116-7ff2-483c-8e20-0705012d6b91,LAC001,305e6b97-0cff-4fb3-b20b-ea1fb69a2c10,,,
Catálogo organizado,1342,MCN032,,MC,MC NAILS,REMOVEDOR ACRILICO 4oz.,Remoción y limpieza química,IMPORTED,341706b1-4dba-4fa0-ba93-621085c0dbc8,MCN-REM-279E6D,1edebbfd-9195-47de-b7de-837d8d02a98b,MCN032,302f209c-3c0f-4613-bc28-e7571c3f2c28,,,
Catálogo organizado,1343,MCN033,,MC,MC NAILS,REMOVEDOR ACRILICO 8oz.,Remoción y limpieza química,IMPORTED,341706b1-4dba-4fa0-ba93-621085c0dbc8,MCN-REM-279E6D,82d8cb71-9b26-4b4b-8835-a16dfbf06f67,MCN033,4b1e5f21-d4ac-4082-90b6-cdcd2d19f23c,,,
Catálogo organizado,1344,,,MYSTYLE,MYSTYLE,REMOVEDOR ACRILICO 1LT,Remoción y limpieza química,IMPORTED,48df93e4-f556-4598-a7e8-bd978cb4f256,MYS-REM-5EC0FF,fc9cfdcd-d4e1-48ca-a9e8-e9cebcb8e513,MYS-REM-5EC0FF-B58F44,d8a2bc5e-bf12-4425-9671-cbeb943900b3,,,
Catálogo organizado,1345,MYS005,,MYSTYLE,MYSTYLE,REMOVEDOR DE GEL 15ml,Remoción y limpieza química,IMPORTED,765ba731-bc8b-4ae3-8523-3272684bba63,MYS-REM-2DECAD,1f6014fe-61cb-4343-8b2f-362c8073c19e,MYS005,ed854b1a-51fc-45c5-919a-29e2ea852987,,,
Catálogo organizado,1346,,,MYSTYLE,MYSTYLE,REMOVEDOR DE GEL 15ml TAPA FUCSIA,Remoción y limpieza química,IMPORTED,75423c0b-07a3-400f-899a-eabbe5c1c041,MYS-REM-09379D,1d2df55b-560d-4d61-ab0f-9dc5741a0e18,MYS-REM-09379D-98A00E,68eee4bc-e089-4afd-adb5-b727be9179cf,,,
Catálogo organizado,1347,,,WEDOR,NATUHANA,REMOVEDOR NATUHANA,Remoción y limpieza química,IMPORTED,73d63923-0e7a-40b4-9759-40d712be901f,NAT-REM-3253D5,4edb44ca-aa33-4248-88c7-03cffb1f8eec,NAT-REM-3253D5-UNICA,ae199410-f37f-4266-b994-22292578a3dd,,,
Catálogo organizado,1348,,SHEY-133,MAY,OTROS,GANCHO P/RETIRO X10pza,Remoción y limpieza química,IMPORTED,5c9d2fa7-aac9-4565-8eb9-087a8d8549d7,GEN-REM-B7D805,065a17dd-312b-4f00-918a-9adea61d8210,GEN-REM-B7D805-77BB6F,27ebff33-c22c-4f40-b678-cbe43588e190,,,
Catálogo organizado,1349,POR002,,MAY,PORTUGAL,QUITAESMALTE 175ML,Remoción y limpieza química,IMPORTED,b19c536b-f5e3-4962-b356-df33ff13a02e,POR-REM-38DF45,3dd84ce4-a7a1-45e1-a615-3f1eb4463179,POR002,2b1e41d9-f63c-457f-b90c-3936be46dee9,,,
Catálogo organizado,1350,,,MAY,PORTUGAL,QUITAESMALTE 35ML,Remoción y limpieza química,IMPORTED,b19c536b-f5e3-4962-b356-df33ff13a02e,POR-REM-38DF45,a6d9cc94-71c5-4ad3-899c-7afddd9723f4,POR-REM-38DF45-0CE096,522c6fa0-4c78-46bf-9386-2a278d126162,,,
Catálogo organizado,1351,POR001,,MAY,PORTUGAL,QUITAESMALTE 70ML,Remoción y limpieza química,IMPORTED,b19c536b-f5e3-4962-b356-df33ff13a02e,POR-REM-38DF45,5f16f647-48dc-4040-8093-28d1bf3bda94,POR001,638ecca2-7d0d-49b3-b133-2139c5589fe2,,,
Catálogo organizado,1352,,,SHIALER,SAMANTHA,REMOVEDOR DE GEL 10ML,Remoción y limpieza química,IMPORTED,e34319b1-28cd-4833-8ca7-97ad1f745729,SAM-REM-8F9412,46a7bcaf-3ca7-47bb-9378-66252c48721e,SAM-REM-8F9412-95538C,f865184f-db12-4d38-a752-d3e48286f59d,,,
Catálogo organizado,1353,,,SHIALER,SAMANTHA,REMOVEDOR DE GEL 18ML,Remoción y limpieza química,IMPORTED,e34319b1-28cd-4833-8ca7-97ad1f745729,SAM-REM-8F9412,05af11d1-77df-412e-81e3-09924184999a,SAM-REM-8F9412-6E39EB,f118fc81-913b-4517-9ffc-91ae678b521c,,,
Catálogo organizado,1354,ACR041,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza BEACH,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,e30a8473-b097-462c-8983-de53dc0fa11a,ACR041,9774d1e8-ec08-47e9-a761-6fea02206a30,,,
Catálogo organizado,1355,ACR042,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza ESSENTIALS,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,5ae12c5c-e4de-4852-83dc-ab9165997890,ACR042,6bf35ffe-812c-45e1-a0a7-8d3e2d167122,,,
Catálogo organizado,1356,ACR043,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza MERLOT,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,1886e877-4e2b-4c4d-8fcc-1c6249b3f9f4,ACR043,f9988ddd-2453-4f5d-8c1b-62e6b0c14d87,,,
Catálogo organizado,1357,ACR040,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza NEON,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,99eb6c6c-e2c7-4bac-bdb1-68a5e788aa92,ACR040,2aa379c0-a2ec-4d45-94fe-fcadacdbdaf1,,,
Catálogo organizado,1358,ACR045,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza NEON NIGTH,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,d5b22e24-f11e-4e2d-a473-b274c2614ade,ACR045,62c35f7b-64d0-47ef-9ea9-6d106ce00f5f,,,
Catálogo organizado,1359,ACR046,S/C,MAY,ACRYLOVE,KIT POLVO ACRILICO 7GR. X4pza SKULL,Sistema acrílico: polvos y monómeros,IMPORTED,60279e1d-65c9-4b8b-acdc-31f4f6591a4b,ACR-SIS-76B253,d6ea740b-558a-4a83-af1a-a17d63f36255,ACR046,faa53685-f6cc-4184-a813-5b8fde5ff65f,,,
